276	38	809.0	1.2
276	39	809.0	1.2
276	40	809.0	1.2
276	41	809.0	1.2
276	42	809.0	1.2
276	43	809.0	1.2
276	44	809.0	1.2
276	45	809.0	1.2
276	46	809.0	1.2
276	47	809.0	1.2
276	48	809.0	1.2
276	49	809.0	1.2
276	50	809.0	1.2
276	51	809.0	1.2
276	52	809.0	1.2
276	53	809.0	1.2
276	54	809.0	1.2
276	55	809.0	1.2
276	56	809.0	1.2
276	57	809.1	1.2
276	58	809.1	1.2
276	59	809.1	1.2
276	60	809.1	1.2
276	61	809.1	1.2
276	62	809.1	1.2
276	63	809.1	1.2
276	64	809.1	1.2
276	65	809.1	1.2
276	66	809.1	1.2
276	67	809.1	1.2
276	68	809.1	1.2
276	69	809.1	1.2
276	70	809.1	1.2
276	71	809.1	1.2
276	72	809.1	1.2
276	73	809.1	1.2
276	74	809.1	1.2
276	75	809.1	1.2
276	76	809.1	1.2
276	77	809.1	1.2
276	78	809.1	1.2
276	79	809.1	1.2
276	80	809.1	1.2
276	81	809.1	1.2
276	82	809.1	1.2
276	83	809.1	1.2
276	84	809.1	1.2
276	85	809.1	1.2
276	86	809.1	1.2
276	87	809.1	1.2
276	88	809.1	1.2
276	89	809.1	1.2
276	90	809.1	1.2
276	91	809.1	1.2
276	92	809.1	1.2
276	93	809.1	1.2
276	94	809.1	1.2
276	95	809.1	1.2
276	96	809.1	1.2
276	97	809.1	1.2
276	98	809.1	1.2
276	99	809.1	1.2
276	100	809.1	1.2
276	101	809.1	1.2
276	102	809.1	1.2
276	103	809.1	1.2
276	104	809.1	1.2
276	105	809.1	1.2
276.5	12	808.5	1.2
276.5	13	808.5	1.2
276.5	14	808.5	1.2
276.5	15	808.5	1.2
276.5	16	808.5	1.2
276.5	17	808.5	1.2
276.5	18	808.5	1.2
276.5	19	808.5	1.2
276.5	20	808.5	1.2
276.5	21	808.5	1.2
276.5	22	808.5	1.2
276.5	23	808.5	1.2
276.5	24	808.5	1.2
276.5	25	808.5	1.2
276.5	26	808.5	1.2
276.5	27	808.5	1.2
276.5	28	808.5	1.2
276.5	29	808.5	1.2
276.5	30	808.5	1.2
276.5	31	808.5	1.2
276.5	32	808.5	1.2
276.5	33	808.5	1.2
276.5	34	808.5	1.2
276.5	35	808.5	1.2
276.5	36	808.5	1.2
276.5	37	808.5	1.2
276.5	38	808.5	1.2
276.5	39	808.5	1.2
276.5	40	808.5	1.2
276.5	41	808.5	1.2
276.5	42	808.5	1.2
276.5	43	808.5	1.2
276.5	44	808.5	1.2
276.5	45	808.5	1.2
276.5	46	808.5	1.2
276.5	47	808.5	1.2
276.5	48	808.5	1.2
276.5	49	808.5	1.2
276.5	50	808.5	1.2
276.5	51	808.5	1.2
276.5	52	808.5	1.2
276.5	53	808.5	1.2
276.5	54	808.5	1.2
276.5	55	808.5	1.2
276.5	56	808.5	1.2
276.5	57	808.5	1.2
276.5	58	808.5	1.2
276.5	59	808.5	1.2
276.5	60	808.5	1.2
276.5	61	808.5	1.2
276.5	62	808.5	1.2
276.5	63	808.5	1.2
276.5	64	808.5	1.2
276.5	65	808.5	1.2
276.5	66	808.5	1.2
276.5	67	808.5	1.2
276.5	68	808.5	1.2
276.5	69	808.5	1.2
276.5	70	808.5	1.2
276.5	71	808.5	1.2
276.5	72	808.5	1.2
276.5	73	808.5	1.2
276.5	74	808.5	1.2
276.5	75	808.5	1.2
276.5	76	808.5	1.2
276.5	77	808.5	1.2
276.5	78	808.5	1.2
276.5	79	808.5	1.2
276.5	80	808.5	1.2
276.5	81	808.5	1.2
276.5	82	808.5	1.2
276.5	83	808.5	1.2
276.5	84	808.5	1.2
276.5	85	808.5	1.2
276.5	86	808.5	1.2
276.5	87	808.5	1.2
276.5	88	808.5	1.2
276.5	89	808.5	1.2
276.5	90	808.5	1.2
276.5	91	808.5	1.2
276.5	92	808.5	1.2
276.5	93	808.5	1.2
276.5	94	808.5	1.2
276.5	95	808.5	1.2
276.5	96	808.5	1.2
276.5	97	808.5	1.2
276.5	98	808.5	1.2
276.5	99	808.5	1.2
276.5	100	808.5	1.2
276.5	101	808.5	1.2
276.5	102	808.5	1.2
276.5	103	808.5	1.2
276.5	104	808.5	1.2
276.5	105	808.5	1.2
277	12	807.9	1.2
277	13	807.9	1.2
277	14	807.9	1.2
277	15	807.9	1.2
277	16	807.9	1.2
277	17	807.9	1.2
277	18	807.9	1.2
277	19	807.9	1.2
277	20	807.9	1.2
277	21	807.9	1.2
277	22	807.9	1.2
277	23	807.9	1.2
277	24	807.9	1.2
277	25	807.9	1.2
277	26	807.9	1.2
277	27	807.9	1.2
277	28	807.9	1.2
277	29	807.9	1.2
277	30	807.9	1.2
277	31	807.9	1.2
277	32	807.9	1.2
277	33	807.9	1.2
277	34	807.9	1.2
277	35	807.9	1.2
277	36	807.9	1.2
277	37	807.9	1.2
277	38	807.9	1.2
277	39	807.9	1.2
277	40	807.9	1.2
277	41	807.9	1.2
277	42	808.0	1.2
277	43	808.0	1.2
277	44	808.0	1.2
277	45	808.0	1.2
277	46	808.0	1.2
277	47	808.0	1.2
277	48	808.0	1.2
277	49	808.0	1.2
277	50	808.0	1.2
277	51	808.0	1.2
277	52	808.0	1.2
277	53	808.0	1.2
277	54	808.0	1.2
277	55	808.0	1.2
277	56	808.0	1.2
